Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14002081;HUILE OLEOR 5L                ;10.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:09:01
14005470;SUCRE THIKA  1KG              ;50.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:08:34
14014717;SUCR GLACE POT ELMORDJANE 700G;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:08:07
22000837;DERSSA HARISSA                ;8.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:07:37
22000293;POMME ROUGE 70 75             ;1.100;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:07:18
24000009;ESCALOPE POULET TRAD          ;10.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:11:28
24000009;ESCALOPE POULET TRAD          ;15.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:11:16
15005139;ANNEAUX DE CALAMARS 1KG       ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:11:01
15005089;ELNADER CREV SS TET 31 40 500G;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:10:48
14002081;HUILE OLEOR 5L                ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:10:38
14005470;SUCRE THIKA  1KG              ;50.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:10:28
14007687;THON ENT HUILE RICAMAR 1,730KG;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:09:55
10000054;PEPSI PET 1L                  ;90.000;BOISSONS                      ;10;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:09:45
22000552;PIMENT DOUX MAROCAIN          ;1.110;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;09:45:59
14002085;HUILE AFIA 5L                 ;4.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;09:45:33
22000801;AMANDE EFFILEE AU KG          ;0.208;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;09:45:01
24000038;POULET ENTIER LS              ;23.150;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:11:41
24000004;CUISSE POULET LS              ;15.400;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:11:51
22000227;POMME JAUNE 70 75             ;1.300;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:07:05
22000120;POMME VERTE LIGHT             ;1.900;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:06:53
22000114;POMME JAUNE LOCAL 65 70       ;8.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:06:40
22000121;POMME ROUGE LOCAL 65 70       ;4.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:06:24
22000294;POMME VERTE 75                ;4.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:05:59
22000311;KIWI IMP 1C                   ;2.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;12:05:13
15003646;CROQ MONSIEUR NAT PANINO 400G ;5.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:14:40
15001410;FILLET DE SOLE FOOD PART VRAC ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:12:47
15003259;ANCAVICO POULP PREC DECOU VRAC;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:12:35
24000062;CUISSE DE DINDE SANS OS LS    ;12.335;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:12:22
24000121;VIANDE DE VEAU SANS OS        ;5.026;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;CHERGUI;;;09/02/2019 ;11:12:03
14000941;LEVURE CHIMIQUE SAC NOUARA 10G;500.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;CHERGUI;;;09/02/2019 ;09:44:44
