Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
31018581;FOUCHETTE                     ;20.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;04/08/2018 ;09:42:19
31018582;CUILLERE GF                   ;20.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;04/08/2018 ;09:42:08
14000328;AMIDON DE MAIS 400GR MAGDA    ;20.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;09:10:22
14009365;SUCRE GLACE EL BAHDJA 700 G   ;32.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;09:07:12
11001531;INDUSTRIEL 02 ROULEAUX        ;12.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;04/08/2018 ;09:05:05
15001410;filet de sole (panga) vrac    ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;09:04:36
15002251;ANNEAU DE CALAMAR 1KG         ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:44:14
15004134;CREVETTE 20 40 500G           ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:43:16
23000837;FARINE PANIFIABLE 50 KGS      ;1.000;BOULANGERIE / PATISSERIE      ;23;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:41:48
15004553;CREME FRAICHE                 ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:40:52
22000128;SALADE LAITUE                 ;15.700;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:40:02
22000092;TOMATE RONDE 55/65            ;9.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:39:51
22000664;OIGNON                        ;12.800;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:39:38
22000139;CITRON VERT LOCAL             ;2.310;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;08:39:25
24000004;CUISSE POULET LS              ;15.363;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;09:45:17
24000121;VIANDE DE VEAU SANS OS LS     ;7.975;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;09:45:33
14004745;POIS CHICHE 1KG               ;3.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;04/08/2018 ;13:23:12
14010862;SUCRE STIK NOUNOURS 5GR       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:22:18
14008830;LENTILLES MAHDI               ;4.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;OUALI;;;04/08/2018 ;13:21:51
14004181;SKOR 5K                       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:21:16
14005471;SUCRE 5KG                     ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:21:03
14003383;SACHET CARRE 1KG  CHAMSI      ;8.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:20:24
14015244;SUCRE ROUX VERSEUR SKOR 750G  ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:19:44
14001413;FARINE SUPERIEURE 01 KG       ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:19:32
14001418;FARINE MIX PAIN DE CAMPAGNE   ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;OUALI;;;04/08/2018 ;13:19:16
22000115;LAURIER   BOTTE               ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;10:10:26
22000107;CORIANDRE  BOTTE              ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;10:10:12
22000111;THYM  BOTTE                   ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;10:09:49
22000113;PERSIL  BOTTE                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;10:09:31
24000044;ESCALOPE DE DINDE LS          ;8.950;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;09:46:18
24000062;CUISSE DE DINDE SANS OS TRAD  ;12.185;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;09:46:02
24000009;ESCALOPE POULET TRAD          ;8.210;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;OUALI;;;04/08/2018 ;09:45:47
31026941;SAC POUBELLE 55 65CM          ;2.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;OUALI;;;04/08/2018 ;08:38:54
